sessionId;userId;itemId;timeframe;eventdate
45479;20148.0;15205;13562;2016-05-10
47029;20148.0;2544;697180;2016-05-11
47029;20148.0;107170;573926;2016-05-11
47029;20148.0;58783;542278;2016-05-11
47029;20148.0;81007;428274;2016-05-11
47029;20148.0;131825;1057043;2016-05-11
47029;20148.0;111645;320385;2016-05-11
47029;20148.0;22615;933293;2016-05-11
47029;20148.0;22615;973698;2016-05-11
47029;20148.0;13046;1191410;2016-05-11
47029;20148.0;143524;1103583;2016-05-11
47029;20148.0;25699;180844;2016-05-11
53686;20148.0;474380;102305;2016-05-11
53686;20148.0;22615;36349;2016-05-11
53686;20148.0;22615;48619;2016-05-11
53686;20148.0;63798;823043;2016-05-11
53686;20148.0;67334;623892;2016-05-11
53686;20148.0;4953;660937;2016-05-11
53686;20148.0;35293;382251;2016-05-11
53686;20148.0;68530;1070935;2016-05-11
53686;20148.0;68530;1112277;2016-05-11
53686;20148.0;5766;525846;2016-05-11
53686;20148.0;375888;16300;2016-05-11
63908;20148.0;52319;127582;2016-05-18
63908;20148.0;13190;14241;2016-05-18
83925;20148.0;41580;925384;2016-05-06
83925;20148.0;84788;480624;2016-05-06
83925;20148.0;36239;751882;2016-05-06
83925;20148.0;6366;772051;2016-05-06
92680;20148.0;68530;211010;2016-05-11
92680;20148.0;68530;648159;2016-05-11
92680;20148.0;46936;301750;2016-05-11
92680;20148.0;13280;306926;2016-05-11
92680;20148.0;5766;1133826;2016-05-11
92680;20148.0;166120;158624;2016-05-11
92680;20148.0;46941;1196635;2016-05-11
92680;20148.0;47538;106796;2016-05-11
92680;20148.0;425823;925965;2016-05-11
92680;20148.0;425823;536789;2016-05-11
92680;20148.0;375883;9869;2016-05-11
124546;20148.0;59184;13985;2016-05-14
124546;20148.0;48426;201835;2016-05-14
124546;20148.0;110582;530044;2016-05-14
124546;20148.0;113549;72530;2016-05-14
124546;20148.0;113549;115313;2016-05-14
124546;20148.0;54234;571162;2016-05-14
124546;20148.0;58646;389208;2016-05-14
124546;20148.0;58646;437769;2016-05-14
207634;20148.0;113331;1097651;2016-05-17
207634;20148.0;257209;975036;2016-05-17
207634;20148.0;179959;203337;2016-05-17
207634;20148.0;46935;75753;2016-05-17
207634;20148.0;386047;579067;2016-05-17
253427;20148.0;84788;101603;2016-06-01
253427;20148.0;59169;664306;2016-06-01
253427;20148.0;88417;647855;2016-06-01
253427;20148.0;68530;38112;2016-06-01
253427;20148.0;46936;181318;2016-06-01
253427;20148.0;5766;129028;2016-06-01
283119;20148.0;14947;1095355;2016-05-13
283119;20148.0;681983;216144;2016-05-13
283119;20148.0;446780;787767;2016-05-13
283119;20148.0;51617;81945;2016-05-13
283119;20148.0;73283;125957;2016-05-13
283119;20148.0;414227;279936;2016-05-13
283119;20148.0;84740;869002;2016-05-13
283119;20148.0;384365;515694;2016-05-13
283119;20148.0;400491;140235;2016-05-13
283119;20148.0;400491;285834;2016-05-13
283119;20148.0;402065;219232;2016-05-13
283119;20148.0;167262;1022104;2016-05-13
283119;20148.0;398861;291214;2016-05-13
283119;20148.0;399021;236077;2016-05-13
283119;20148.0;360801;145241;2016-05-13
283119;20148.0;360801;196099;2016-05-13
283119;20148.0;119464;741107;2016-05-13
283119;20148.0;103403;105631;2016-05-13
283119;20148.0;103403;53039;2016-05-13
316701;20148.0;107589;267016;2016-05-14
316701;20148.0;80397;740098;2016-05-14
316701;20148.0;49475;182383;2016-05-14
316701;20148.0;71174;440269;2016-05-14
316701;20148.0;153320;592860;2016-05-14
316701;20148.0;9467;1114856;2016-05-14
316701;20148.0;24542;23887;2016-05-14
316701;20148.0;386197;487033;2016-05-14
514941;20148.0;39931;115192;2016-05-16
514941;20148.0;64488;74820;2016-05-16
514941;20148.0;128872;118170;2016-05-16
514941;20148.0;90717;96175;2016-05-16
514941;20148.0;7377;192664;2016-05-16
