sessionId;userId;itemId;timeframe;eventdate
43960;19556.0;70632;285080;2016-03-01
43960;19556.0;9582;61110;2016-03-01
43960;19556.0;2743;35212;2016-03-01
43960;19556.0;118421;222082;2016-03-01
43993;19556.0;1013;870415;2016-03-27
43993;19556.0;26525;940018;2016-03-27
43993;19556.0;137550;814331;2016-03-27
43993;19556.0;137550;154888;2016-03-27
43993;19556.0;71394;184692;2016-03-27
43993;19556.0;71394;371054;2016-03-27
43993;19556.0;71394;98685;2016-03-27
43993;19556.0;71394;900876;2016-03-27
43993;19556.0;94275;586675;2016-03-27
43993;19556.0;216587;609831;2016-03-27
43993;19556.0;228357;456748;2016-03-27
43993;19556.0;40350;338380;2016-03-27
43993;19556.0;40350;395328;2016-03-27
81036;19556.0;26508;141636;2016-02-03
81036;19556.0;8452;324947;2016-02-03
81036;19556.0;8452;294780;2016-02-03
81036;19556.0;1003;354392;2016-02-03
81036;19556.0;32886;162132;2016-02-03
81036;19556.0;32886;114081;2016-02-03
81036;19556.0;33388;208562;2016-02-03
94121;19556.0;34401;50075;2016-02-04
154271;19556.0;1013;12644;2016-03-30
154271;19556.0;94244;147926;2016-03-30
154271;19556.0;129383;57013;2016-03-30
154271;19556.0;71394;68202;2016-03-30
154271;19556.0;176240;302603;2016-03-30
154271;19556.0;68685;255117;2016-03-30
306197;19556.0;57788;23114;2016-04-14
306197;19556.0;19784;103974;2016-04-14
325209;19556.0;74109;94558;2016-03-25
325209;19556.0;147673;57769;2016-03-25
325209;19556.0;34939;279937;2016-03-25
326579;19556.0;74351;39413;2016-02-21
326579;19556.0;85046;70290;2016-02-21
326579;19556.0;19635;187122;2016-02-21
326579;19556.0;90492;226485;2016-02-21
355251;19556.0;38876;21654;2016-03-30
355251;19556.0;39072;78175;2016-03-30
355251;19556.0;74109;226627;2016-03-30
355251;19556.0;323812;267427;2016-03-30
355251;19556.0;416249;41591;2016-03-30
355251;19556.0;209908;101020;2016-03-30
355251;19556.0;459076;89761;2016-03-30
358222;19556.0;64048;10706;2016-03-29
358222;19556.0;165567;128535;2016-03-29
358222;19556.0;11616;26881;2016-03-29
358222;19556.0;121104;55334;2016-03-29
396758;19556.0;24783;124608;2016-02-08
396758;19556.0;171183;61655;2016-02-08
397038;19556.0;124860;31552;2016-03-23
397038;19556.0;4624;130580;2016-03-23
418698;19556.0;74109;38609;2016-03-16
418698;19556.0;32724;108154;2016-03-16
418698;19556.0;34939;142472;2016-03-16
418698;19556.0;47647;222890;2016-03-16
556697;19556.0;26525;241920;2016-04-12
556697;19556.0;237578;332576;2016-04-12
556697;19556.0;40350;111523;2016-04-12
556697;19556.0;129639;173419;2016-04-12
556697;19556.0;9264;69249;2016-04-12
