sessionId;userId;itemId;timeframe;eventdate
28918;17987.0;21392;121299;2016-04-13
28918;17987.0;177869;193414;2016-04-13
28918;17987.0;125269;222789;2016-04-13
28918;17987.0;248601;264414;2016-04-13
28918;17987.0;36881;114065;2016-04-13
28918;17987.0;36881;69331;2016-04-13
31326;17987.0;86512;14534;2016-04-20
32123;17987.0;255894;293838;2016-04-24
32123;17987.0;5707;118807;2016-04-24
32123;17987.0;69891;271741;2016-04-24
32123;17987.0;1254;564574;2016-04-24
32123;17987.0;8931;68233;2016-04-24
32123;17987.0;21812;319440;2016-04-24
32123;17987.0;9539;370059;2016-04-24
32123;17987.0;9539;412550;2016-04-24
32123;17987.0;9539;479004;2016-04-24
32123;17987.0;73788;540053;2016-04-24
32123;17987.0;174969;148235;2016-04-24
32123;17987.0;174969;12126;2016-04-24
32123;17987.0;174969;214455;2016-04-24
32123;17987.0;11791;102268;2016-04-24
32123;17987.0;29430;502192;2016-04-24
32123;17987.0;13971;179199;2016-04-24
32123;17987.0;13971;35236;2016-04-24
32123;17987.0;13971;232004;2016-04-24
32123;17987.0;175806;424540;2016-04-24
32123;17987.0;14612;625932;2016-04-24
32123;17987.0;162742;667207;2016-04-24
32123;17987.0;131612;654746;2016-04-24
32123;17987.0;376076;440737;2016-04-24
35331;17987.0;49541;1175182;2016-05-05
35331;17987.0;225892;99974;2016-05-05
35331;17987.0;182003;982478;2016-05-05
35331;17987.0;182003;217725;2016-05-05
35331;17987.0;15432;152204;2016-05-05
35331;17987.0;38861;9922;2016-05-05
35331;17987.0;21812;806399;2016-05-05
35331;17987.0;9539;849211;2016-05-05
35331;17987.0;32555;1132064;2016-05-05
35331;17987.0;41761;453415;2016-05-05
35331;17987.0;181206;285214;2016-05-05
35331;17987.0;181206;524596;2016-05-05
35331;17987.0;248624;137894;2016-05-05
35331;17987.0;13971;874917;2016-05-05
35331;17987.0;6462;925402;2016-05-05
35331;17987.0;6462;782876;2016-05-05
35331;17987.0;6462;961777;2016-05-05
35331;17987.0;19962;408103;2016-05-05
35331;17987.0;198997;183408;2016-05-05
35331;17987.0;198997;772931;2016-05-05
35331;17987.0;198997;256320;2016-05-05
35331;17987.0;198997;467122;2016-05-05
35331;17987.0;198997;903082;2016-05-05
35331;17987.0;198997;930303;2016-05-05
35331;17987.0;136487;44658;2016-05-05
35331;17987.0;375067;410694;2016-05-05
35331;17987.0;375067;381118;2016-05-05
35331;17987.0;375067;369276;2016-05-05
107424;17987.0;5272;85253;2016-05-02
107424;17987.0;36486;146521;2016-05-02
107424;17987.0;6639;131893;2016-05-02
107424;17987.0;69013;99554;2016-05-02
107424;17987.0;178819;50837;2016-05-02
107424;17987.0;252937;64862;2016-05-02
126394;17987.0;28046;146434;2016-03-09
126394;17987.0;54154;278035;2016-03-09
126394;17987.0;23231;175379;2016-03-09
126394;17987.0;43400;14073;2016-03-09
126394;17987.0;86512;229464;2016-03-09
126394;17987.0;11183;120872;2016-03-09
126394;17987.0;77455;300760;2016-03-09
126394;17987.0;11964;212098;2016-03-09
126394;17987.0;34486;321453;2016-03-09
136850;17987.0;176053;188345;2016-03-30
136850;17987.0;59931;11876;2016-03-30
264415;17987.0;28043;218791;2016-04-19
264415;17987.0;11032;80095;2016-04-19
264415;17987.0;3598;291304;2016-04-19
264415;17987.0;33534;132260;2016-04-19
264415;17987.0;86488;150109;2016-04-19
264415;17987.0;86488;174931;2016-04-19
264415;17987.0;54168;10957;2016-04-19
264415;17987.0;86512;109813;2016-04-19
264415;17987.0;86715;167590;2016-04-19
264415;17987.0;11183;51250;2016-04-19
264415;17987.0;77455;194669;2016-04-19
264415;17987.0;45051;283256;2016-04-19
264415;17987.0;34486;249927;2016-04-19
387581;17987.0;54154;360838;2016-04-11
387581;17987.0;23231;31766;2016-04-11
387581;17987.0;11040;47305;2016-04-11
387581;17987.0;17791;273764;2016-04-11
387581;17987.0;43398;231112;2016-04-11
387581;17987.0;54158;288087;2016-04-11
387581;17987.0;86512;6525;2016-04-11
387581;17987.0;11183;170467;2016-04-11
387581;17987.0;11183;191156;2016-04-11
387581;17987.0;46185;113708;2016-04-11
387581;17987.0;46286;66788;2016-04-11
387581;17987.0;375197;147003;2016-04-11
417697;17987.0;80072;17857;2016-04-14
554744;17987.0;7703;20986;2016-03-26
554744;17987.0;21833;61810;2016-03-26
554744;17987.0;228568;106192;2016-03-26
554744;17987.0;228568;74097;2016-03-26
554744;17987.0;36255;51232;2016-03-26
554744;17987.0;136402;117495;2016-03-26
