sessionId;userId;itemId;timeframe;eventdate
60023;25666.0;2453;155011;2016-05-16
60023;25666.0;8159;57147;2016-05-16
60023;25666.0;8517;855927;2016-05-16
60023;25666.0;60716;940519;2016-05-16
60023;25666.0;15971;307701;2016-05-16
60023;25666.0;135484;609324;2016-05-16
60023;25666.0;5481;28661;2016-05-16
60023;25666.0;125969;794324;2016-05-16
60023;25666.0;377147;564190;2016-05-16
60023;25666.0;376376;396522;2016-05-16
60023;25666.0;382224;649891;2016-05-16
60023;25666.0;382224;427205;2016-05-16
60023;25666.0;131473;530236;2016-05-16
60023;25666.0;131473;696382;2016-05-16
60023;25666.0;384329;1184604;2016-05-16
60023;25666.0;382174;496135;2016-05-16
60023;25666.0;377531;474749;2016-05-16
66610;25666.0;71756;29546;2016-05-20
66610;25666.0;206811;90742;2016-05-20
66610;25666.0;88768;11529;2016-05-20
66610;25666.0;24967;120851;2016-05-20
66610;25666.0;24967;160579;2016-05-20
74790;25666.0;2453;285258;2016-05-21
74790;25666.0;2453;139832;2016-05-21
74790;25666.0;9971;82357;2016-05-21
74790;25666.0;60593;42773;2016-05-21
74790;25666.0;382224;618100;2016-05-21
105857;25666.0;801;20790;2016-05-26
105857;25666.0;30860;57663;2016-05-26
132318;25666.0;2453;417496;2016-05-31
132318;25666.0;2453;1069516;2016-05-31
132318;25666.0;179386;1094802;2016-05-31
132318;25666.0;2601;18251;2016-05-31
132318;25666.0;380850;441444;2016-05-31
135394;25666.0;2453;1131869;2016-05-21
135394;25666.0;78514;11038;2016-05-21
135394;25666.0;69209;47722;2016-05-21
153076;25666.0;353000;1129269;2016-05-23
153076;25666.0;380850;134252;2016-05-23
153076;25666.0;380850;50597;2016-05-23
153076;25666.0;380850;220112;2016-05-23
153076;25666.0;381142;658590;2016-05-23
169640;25666.0;94370;521178;2016-05-25
169640;25666.0;94370;653531;2016-05-25
169640;25666.0;179386;26678;2016-05-25
169640;25666.0;179386;729442;2016-05-25
169640;25666.0;2601;65226;2016-05-25
169640;25666.0;382224;425995;2016-05-25
185206;25666.0;2453;70230;2016-05-20
185206;25666.0;82965;12796;2016-05-20
185206;25666.0;33525;960624;2016-05-20
185206;25666.0;33525;972393;2016-05-20
185206;25666.0;33572;1163862;2016-05-20
185206;25666.0;33572;1035225;2016-05-20
185206;25666.0;32771;1180876;2016-05-20
185206;25666.0;64594;1083512;2016-05-20
187358;25666.0;2453;594540;2016-06-01
187358;25666.0;124979;149642;2016-06-01
187358;25666.0;99541;185865;2016-06-01
187358;25666.0;99541;81974;2016-06-01
187358;25666.0;99541;58315;2016-06-01
187358;25666.0;2601;11017;2016-06-01
190925;25666.0;2453;326622;2016-05-20
190925;25666.0;8180;298908;2016-05-20
190925;25666.0;801;231451;2016-05-20
190925;25666.0;801;21814;2016-05-20
190925;25666.0;93778;277222;2016-05-20
190925;25666.0;60638;8290;2016-05-20
190925;25666.0;60638;244282;2016-05-20
215732;25666.0;2453;678114;2016-05-29
215732;25666.0;78514;8027;2016-05-29
348772;25666.0;353000;6747;2016-05-25
348772;25666.0;95254;549109;2016-05-25
348772;25666.0;127258;556490;2016-05-25
348772;25666.0;380850;571621;2016-05-25
348772;25666.0;381142;590742;2016-05-25
348772;25666.0;381142;579094;2016-05-25
348772;25666.0;197259;596973;2016-05-25
348772;25666.0;149346;606701;2016-05-25
348772;25666.0;149346;37272;2016-05-25
361097;25666.0;111041;500868;2016-05-23
361097;25666.0;111041;711049;2016-05-23
361097;25666.0;111041;629392;2016-05-23
361097;25666.0;94370;547645;2016-05-23
361097;25666.0;94370;640496;2016-05-23
361097;25666.0;176246;193993;2016-05-23
361097;25666.0;285288;65688;2016-05-23
361097;25666.0;95246;267155;2016-05-23
361097;25666.0;200820;289136;2016-05-23
361097;25666.0;62380;426534;2016-05-23
361097;25666.0;252675;19412;2016-05-23
361097;25666.0;158348;389179;2016-05-23
383345;25666.0;2453;368693;2016-05-18
383345;25666.0;9971;341628;2016-05-18
383345;25666.0;7010;180845;2016-05-18
383345;25666.0;79956;600515;2016-05-18
383345;25666.0;47586;869435;2016-05-18
383345;25666.0;47586;810226;2016-05-18
383345;25666.0;7096;314783;2016-05-18
383345;25666.0;7096;222563;2016-05-18
383345;25666.0;380876;248758;2016-05-18
383345;25666.0;69445;71480;2016-05-18
383345;25666.0;126696;30849;2016-05-18
383345;25666.0;378237;658429;2016-05-18
383345;25666.0;378237;738694;2016-05-18
383345;25666.0;378237;638445;2016-05-18
526506;25666.0;103537;107971;2016-05-17
526506;25666.0;11450;63174;2016-05-17
526506;25666.0;391068;152595;2016-05-17
584674;25666.0;127258;5419;2016-05-25
