sessionId;userId;itemId;timeframe;eventdate
8107;5431.0;45410;84971;2016-01-31
8107;5431.0;4991;65297;2016-01-31
8107;5431.0;36726;72275;2016-01-31
99593;5431.0;75421;901680;2016-02-09
99593;5431.0;29209;882232;2016-02-09
99593;5431.0;6961;178404;2016-02-09
99593;5431.0;6961;42258;2016-02-09
274514;5431.0;70235;248989;2016-04-01
274514;5431.0;508;107975;2016-04-01
274514;5431.0;92853;275096;2016-04-01
274514;5431.0;601;199880;2016-04-01
274514;5431.0;32602;417625;2016-04-01
274514;5431.0;390465;77882;2016-04-01
274514;5431.0;14460;62135;2016-04-01
274514;5431.0;6961;10195;2016-04-01
337626;5431.0;20717;1133622;2016-03-14
337626;5431.0;30605;1009921;2016-03-14
337626;5431.0;73107;966163;2016-03-14
337626;5431.0;32602;306361;2016-03-14
337626;5431.0;33297;317510;2016-03-14
337626;5431.0;33297;194498;2016-03-14
337626;5431.0;11363;29485;2016-03-14
337626;5431.0;11363;133988;2016-03-14
337626;5431.0;181506;72277;2016-03-14
337626;5431.0;89904;121295;2016-03-14
337626;5431.0;69199;1071036;2016-03-14
337626;5431.0;14462;804904;2016-03-14
360680;5431.0;6961;81712;2016-04-01
