sessionId;userId;itemId;timeframe;eventdate
67317;28437.0;3113;170488;2016-05-14
67317;28437.0;3113;159734;2016-05-14
167218;28437.0;8191;812840;2016-05-11
167218;28437.0;8886;443290;2016-05-11
167218;28437.0;8886;157665;2016-05-11
167218;28437.0;8886;929557;2016-05-11
167218;28437.0;401649;1163543;2016-05-11
183897;28437.0;3113;591267;2016-04-04
183897;28437.0;3113;94569;2016-04-04
183897;28437.0;3113;14261;2016-04-04
183897;28437.0;3113;32794;2016-04-04
189043;28437.0;52080;240699;2016-03-17
189043;28437.0;63023;31431;2016-03-17
189043;28437.0;4868;177939;2016-03-17
189043;28437.0;88855;223513;2016-03-17
189043;28437.0;12602;214947;2016-03-17
189043;28437.0;126080;760580;2016-03-17
189043;28437.0;47018;1127215;2016-03-17
189043;28437.0;19499;896297;2016-03-17
189043;28437.0;24974;911250;2016-03-17
189043;28437.0;162541;781169;2016-03-17
189043;28437.0;166249;771889;2016-03-17
189043;28437.0;69252;637060;2016-03-17
189043;28437.0;58393;701224;2016-03-17
189043;28437.0;90583;689405;2016-03-17
189043;28437.0;90585;674762;2016-03-17
189043;28437.0;175864;550380;2016-03-17
189043;28437.0;58398;442847;2016-03-17
189043;28437.0;58398;317615;2016-03-17
189043;28437.0;196226;578550;2016-03-17
189043;28437.0;196227;334949;2016-03-17
189043;28437.0;166380;483088;2016-03-17
210997;28437.0;387;141200;2016-04-01
210997;28437.0;12249;18693;2016-04-01
210997;28437.0;136306;52866;2016-04-01
246655;28437.0;31684;46906;2016-03-31
246655;28437.0;2156;71172;2016-03-31
246655;28437.0;9799;129999;2016-03-31
246655;28437.0;3113;156456;2016-03-31
246655;28437.0;12773;102852;2016-03-31
252449;28437.0;33818;10993;2016-03-14
299913;28437.0;63109;83597;2016-04-04
299913;28437.0;3719;145726;2016-04-04
299913;28437.0;11338;131857;2016-04-04
299913;28437.0;33890;30332;2016-04-04
299913;28437.0;5659;184307;2016-04-04
306938;28437.0;226031;237171;2016-03-25
306938;28437.0;75451;194057;2016-03-25
306938;28437.0;29813;30298;2016-03-25
372354;28437.0;35507;18209;2016-04-04
472819;28437.0;31395;68215;2016-04-06
472819;28437.0;84335;53529;2016-04-06
472819;28437.0;3719;26103;2016-04-06
472819;28437.0;30087;109689;2016-04-06
546917;28437.0;3113;18886;2016-03-26
