sessionId;userId;itemId;timeframe;eventdate
91744;29092.0;407509;865767;2016-05-06
91744;29092.0;22463;904529;2016-05-06
91744;29092.0;22463;363614;2016-05-06
91744;29092.0;124306;360012;2016-05-06
91744;29092.0;48439;45098;2016-05-06
91744;29092.0;96634;429975;2016-05-06
91744;29092.0;247456;401259;2016-05-06
91744;29092.0;247456;1068305;2016-05-06
91744;29092.0;77279;1101945;2016-05-06
91744;29092.0;12254;900534;2016-05-06
91744;29092.0;18723;62774;2016-05-06
91744;29092.0;135634;1139224;2016-05-06
91744;29092.0;136193;27028;2016-05-06
91744;29092.0;90287;892259;2016-05-06
91744;29092.0;171431;369757;2016-05-06
91744;29092.0;171431;910888;2016-05-06
91744;29092.0;164450;281032;2016-05-06
91744;29092.0;164450;473449;2016-05-06
93718;29092.0;117456;478089;2016-05-06
93718;29092.0;59073;534611;2016-05-06
93718;29092.0;20675;503805;2016-05-06
93718;29092.0;50110;555616;2016-05-06
93718;29092.0;85469;317590;2016-05-06
93718;29092.0;18723;116528;2016-05-06
93718;29092.0;136193;446368;2016-05-06
93718;29092.0;6919;472173;2016-05-06
96448;29092.0;65921;30066;2016-05-05
96448;29092.0;4540;62746;2016-05-05
96448;29092.0;6444;23526;2016-05-05
106990;29092.0;84157;26390;2016-05-12
106990;29092.0;338398;98259;2016-05-12
106990;29092.0;124306;11922;2016-05-12
106990;29092.0;91959;62885;2016-05-12
106990;29092.0;114086;419150;2016-05-12
106990;29092.0;188742;36589;2016-05-12
106990;29092.0;247456;43396;2016-05-12
106990;29092.0;12254;15147;2016-05-12
106990;29092.0;400659;72267;2016-05-12
106990;29092.0;198952;85613;2016-05-12
106990;29092.0;171431;426198;2016-05-12
117834;29092.0;124306;304373;2016-05-23
117834;29092.0;124306;349184;2016-05-23
117834;29092.0;125552;142139;2016-05-23
214918;29092.0;124306;229873;2016-05-11
286346;29092.0;124306;954184;2016-05-09
286346;29092.0;7783;94958;2016-05-09
286346;29092.0;12254;958814;2016-05-09
286346;29092.0;164450;961825;2016-05-09
337612;29092.0;171431;139887;2016-05-11
337612;29092.0;164450;386383;2016-05-11
337612;29092.0;399295;312242;2016-05-11
366573;29092.0;146823;29777;2016-05-08
366573;29092.0;136193;35388;2016-05-08
398139;29092.0;124306;8142;2016-05-12
398139;29092.0;96634;34186;2016-05-12
398139;29092.0;96636;49237;2016-05-12
