sessionId;userId;itemId;timeframe;eventdate
146825;58674.0;374;470187;2016-03-10
146825;58674.0;97324;30284;2016-03-10
146825;58674.0;4318;832737;2016-03-10
146825;58674.0;4954;311786;2016-03-10
146825;58674.0;4954;347688;2016-03-10
146825;58674.0;4954;388208;2016-03-10
146825;58674.0;13046;847319;2016-03-10
146825;58674.0;68530;1024215;2016-03-10
146825;58674.0;68530;956171;2016-03-10
146825;58674.0;46936;1084449;2016-03-10
146825;58674.0;13281;1094826;2016-03-10
146825;58674.0;5767;984532;2016-03-10
173487;58674.0;57996;49542;2016-03-28
173487;58674.0;90743;13948;2016-03-28
173487;58674.0;31295;664475;2016-03-28
173487;58674.0;84635;65461;2016-03-28
173487;58674.0;17885;606518;2016-03-28
173487;58674.0;17885;731766;2016-03-28
173487;58674.0;17885;762916;2016-03-28
173487;58674.0;17885;637195;2016-03-28
173487;58674.0;17885;525137;2016-03-28
173487;58674.0;34190;895009;2016-03-28
173487;58674.0;34190;657984;2016-03-28
173487;58674.0;34190;740138;2016-03-28
173487;58674.0;34190;887068;2016-03-28
173487;58674.0;34190;798132;2016-03-28
180478;58674.0;9910;63216;2016-03-13
180478;58674.0;52325;34576;2016-03-13
180478;58674.0;2544;53729;2016-03-13
263535;58674.0;30059;30536;2016-03-27
263535;58674.0;48383;829204;2016-03-27
263535;58674.0;31295;151292;2016-03-27
263535;58674.0;62086;96783;2016-03-27
263535;58674.0;3580;606069;2016-03-27
263535;58674.0;17885;333963;2016-03-27
263535;58674.0;17885;487175;2016-03-27
263535;58674.0;387686;774944;2016-03-27
313522;58674.0;48383;124684;2016-05-14
313522;58674.0;48383;99137;2016-05-14
313522;58674.0;48383;78077;2016-05-14
313522;58674.0;132173;259700;2016-05-14
313522;58674.0;132173;184467;2016-05-14
313522;58674.0;183261;16225;2016-05-14
313522;58674.0;306454;195612;2016-05-14
313522;58674.0;306454;233589;2016-05-14
313522;58674.0;193628;421496;2016-05-14
313522;58674.0;142206;435751;2016-05-14
313522;58674.0;133146;603364;2016-05-14
432232;58674.0;206295;15207;2016-03-31
432232;58674.0;198936;61112;2016-03-31
