sessionId;userId;itemId;timeframe;eventdate
238633;94452.0;46964;46461;2016-04-11
238633;94452.0;5839;19478;2016-04-11
241104;94452.0;111517;33899;2016-04-24
241104;94452.0;98292;217501;2016-04-24
241104;94452.0;86227;131367;2016-04-24
241104;94452.0;88800;273785;2016-04-24
241104;94452.0;5165;66076;2016-04-24
241104;94452.0;89940;328506;2016-04-24
241104;94452.0;247725;199789;2016-04-24
241104;94452.0;136080;172543;2016-04-24
241104;94452.0;200325;156038;2016-04-24
241104;94452.0;13813;389972;2016-04-24
241104;94452.0;247848;366287;2016-04-24
241104;94452.0;384751;107501;2016-04-24
356766;94452.0;89827;235165;2016-05-06
356766;94452.0;68703;269159;2016-05-06
356766;94452.0;133549;22999;2016-05-06
356766;94452.0;13708;59805;2016-05-06
356766;94452.0;389644;229962;2016-05-06
417130;94452.0;79741;130471;2016-04-13
417130;94452.0;424;126585;2016-04-13
417130;94452.0;51884;109498;2016-04-13
417130;94452.0;10164;425735;2016-04-13
417130;94452.0;261495;50554;2016-04-13
417130;94452.0;19023;418103;2016-04-13
417130;94452.0;12917;579634;2016-04-13
417130;94452.0;89827;627807;2016-04-13
417130;94452.0;68703;636433;2016-04-13
417130;94452.0;203477;118476;2016-04-13
417130;94452.0;382419;42844;2016-04-13
503338;94452.0;1885;33335;2016-04-20
503338;94452.0;31923;166566;2016-04-20
503338;94452.0;84108;284111;2016-04-20
503338;94452.0;7311;462199;2016-04-20
503338;94452.0;80334;438349;2016-04-20
503338;94452.0;7492;275447;2016-04-20
503338;94452.0;72987;47494;2016-04-20
503338;94452.0;34669;258662;2016-04-20
503338;94452.0;14824;1025103;2016-04-20
