sessionId;userId;itemId;timeframe;eventdate
39508;11170.0;17177;46806;2016-05-28
118368;11170.0;7468;922285;2016-05-20
118368;11170.0;49;47678;2016-05-20
253773;11170.0;7468;366972;2016-05-21
253773;11170.0;7468;845644;2016-05-21
253773;11170.0;49;922730;2016-05-21
253773;11170.0;84640;861521;2016-05-21
253773;11170.0;9;394381;2016-05-21
253773;11170.0;77931;378105;2016-05-21
253773;11170.0;77931;619890;2016-05-21
253773;11170.0;19969;403866;2016-05-21
253773;11170.0;7030;648657;2016-05-21
278694;11170.0;33475;968076;2016-03-27
278694;11170.0;5558;1084534;2016-03-27
303764;11170.0;49;358983;2016-05-30
303764;11170.0;49;289118;2016-05-30
303764;11170.0;49;313301;2016-05-30
303764;11170.0;428426;1118325;2016-05-30
303764;11170.0;350242;1124755;2016-05-30
303764;11170.0;390187;1119397;2016-05-30
303764;11170.0;187390;1167887;2016-05-30
303764;11170.0;129699;1166938;2016-05-30
303764;11170.0;426479;1166054;2016-05-30
303764;11170.0;165387;1149841;2016-05-30
303764;11170.0;404092;1114387;2016-05-30
303764;11170.0;127697;1096580;2016-05-30
303764;11170.0;28164;1083307;2016-05-30
303764;11170.0;28177;1076393;2016-05-30
303764;11170.0;125749;1149963;2016-05-30
372558;11170.0;112048;403575;2016-03-02
372558;11170.0;32778;358336;2016-03-02
372558;11170.0;2907;395540;2016-03-02
372558;11170.0;196903;219873;2016-03-02
372558;11170.0;27802;353793;2016-03-02
372558;11170.0;11928;51297;2016-03-02
372558;11170.0;4512;150054;2016-03-02
372558;11170.0;35372;44757;2016-03-02
372558;11170.0;79155;40673;2016-03-02
372558;11170.0;19391;401237;2016-03-02
372558;11170.0;13574;506351;2016-03-02
372558;11170.0;58081;107998;2016-03-02
372558;11170.0;14171;501370;2016-03-02
372558;11170.0;36697;396684;2016-03-02
372558;11170.0;80039;501976;2016-03-02
372558;11170.0;131521;313171;2016-03-02
380678;11170.0;49;43595;2016-05-20
576924;11170.0;34351;141103;2016-05-08
