sessionId;userId;itemId;timeframe;eventdate
35126;18119.0;376279;100063;2016-05-04
35126;18119.0;375069;115851;2016-05-04
106836;18119.0;148176;39506;2016-03-13
106836;18119.0;148176;7297;2016-03-13
106836;18119.0;14784;308848;2016-03-13
159748;18119.0;212825;641983;2016-05-05
159748;18119.0;192475;652307;2016-05-05
159748;18119.0;375069;27177;2016-05-05
159748;18119.0;374890;199177;2016-05-05
226482;18119.0;375069;128465;2016-05-03
226482;18119.0;375069;30935;2016-05-03
226482;18119.0;377919;65917;2016-05-03
226482;18119.0;380754;94580;2016-05-03
491136;18119.0;34797;10312;2016-04-01
491136;18119.0;375069;37358;2016-04-01
