sessionId;userId;itemId;timeframe;eventdate
24841;17842.0;20501;920217;2016-04-03
24841;17842.0;1254;256682;2016-04-03
24841;17842.0;9539;40501;2016-04-03
24841;17842.0;51677;210646;2016-04-03
24841;17842.0;2431;963518;2016-04-03
24841;17842.0;10101;1013952;2016-04-03
24841;17842.0;75015;314448;2016-04-03
24841;17842.0;3229;160765;2016-04-03
24841;17842.0;3806;658901;2016-04-03
24841;17842.0;34011;367730;2016-04-03
24841;17842.0;35123;544505;2016-04-03
24841;17842.0;29160;427632;2016-04-03
24841;17842.0;128699;1049575;2016-04-03
24841;17842.0;131612;807639;2016-04-03
93012;17842.0;36956;80467;2016-05-23
93012;17842.0;204989;27178;2016-05-23
93012;17842.0;375755;114490;2016-05-23
93012;17842.0;380077;211534;2016-05-23
93012;17842.0;383537;280154;2016-05-23
98136;17842.0;89764;1083925;2016-04-19
98136;17842.0;7258;211678;2016-04-19
98136;17842.0;7276;635493;2016-04-19
98136;17842.0;69421;472198;2016-04-19
98136;17842.0;129045;911910;2016-04-19
98136;17842.0;375755;341233;2016-04-19
98136;17842.0;375755;593617;2016-04-19
107770;17842.0;35384;312433;2016-02-11
107770;17842.0;35385;71141;2016-02-11
107770;17842.0;135813;232213;2016-02-11
107770;17842.0;5807;774216;2016-02-11
107770;17842.0;5807;992244;2016-02-11
129112;17842.0;54629;897653;2016-05-25
129112;17842.0;79193;335830;2016-05-25
129112;17842.0;36956;92374;2016-05-25
129112;17842.0;171686;611587;2016-05-25
180827;17842.0;79193;447597;2016-05-23
180827;17842.0;181749;642266;2016-05-23
180827;17842.0;181750;252396;2016-05-23
180827;17842.0;36956;144128;2016-05-23
180827;17842.0;36956;241324;2016-05-23
180827;17842.0;36956;44137;2016-05-23
180827;17842.0;36956;227643;2016-05-23
180827;17842.0;375755;117774;2016-05-23
200327;17842.0;173672;149173;2016-04-27
238866;17842.0;189586;354512;2016-02-16
238866;17842.0;193815;193218;2016-02-16
238866;17842.0;67863;173537;2016-02-16
238866;17842.0;142326;122654;2016-02-16
238866;17842.0;78688;387730;2016-02-16
238866;17842.0;24404;262179;2016-02-16
238866;17842.0;24404;675043;2016-02-16
238866;17842.0;426901;436548;2016-02-16
238866;17842.0;79910;476113;2016-02-16
238866;17842.0;79910;6553;2016-02-16
238866;17842.0;79910;1182846;2016-02-16
238866;17842.0;79910;604675;2016-02-16
238866;17842.0;456104;907442;2016-02-16
238866;17842.0;47583;1120671;2016-02-16
238866;17842.0;25624;952039;2016-02-16
238866;17842.0;136450;737377;2016-02-16
238866;17842.0;80005;867743;2016-02-16
238866;17842.0;197624;987239;2016-02-16
238866;17842.0;47613;826377;2016-02-16
238866;17842.0;199053;798872;2016-02-16
238866;17842.0;126540;1028628;2016-02-16
253404;17842.0;26918;9860;2016-03-13
253404;17842.0;1319;109993;2016-03-13
253404;17842.0;421839;459839;2016-03-13
253404;17842.0;69302;819466;2016-03-13
253404;17842.0;416962;719273;2016-03-13
272375;17842.0;89764;1108960;2016-04-16
272375;17842.0;14614;48768;2016-04-16
272375;17842.0;7258;124151;2016-04-16
272375;17842.0;7258;305901;2016-04-16
272375;17842.0;14775;625278;2016-04-16
272375;17842.0;7276;745113;2016-04-16
272375;17842.0;7276;332405;2016-04-16
272375;17842.0;7276;283363;2016-04-16
272375;17842.0;25769;497962;2016-04-16
272375;17842.0;25769;1183394;2016-04-16
272375;17842.0;376301;417021;2016-04-16
285016;17842.0;36956;36367;2016-05-30
285016;17842.0;394046;133893;2016-05-30
293606;17842.0;377156;1105073;2016-05-11
293606;17842.0;36956;807008;2016-05-11
293606;17842.0;36956;56438;2016-05-11
293606;17842.0;374793;973345;2016-05-11
293606;17842.0;374795;842487;2016-05-11
293606;17842.0;374795;572619;2016-05-11
294370;17842.0;292507;92561;2016-02-17
362001;17842.0;36956;77106;2016-05-28
405064;17842.0;375755;85758;2016-04-30
405064;17842.0;380582;171087;2016-04-30
405064;17842.0;374795;295146;2016-04-30
439393;17842.0;5155;1020189;2016-05-26
439393;17842.0;177134;216424;2016-05-26
439393;17842.0;181749;640182;2016-05-26
439393;17842.0;90622;1053157;2016-05-26
439393;17842.0;90622;910027;2016-05-26
439393;17842.0;90622;1138754;2016-05-26
439393;17842.0;36956;555327;2016-05-26
439393;17842.0;36956;104606;2016-05-26
439393;17842.0;69421;394032;2016-05-26
439393;17842.0;58579;598061;2016-05-26
439393;17842.0;387600;668489;2016-05-26
439393;17842.0;380077;1178235;2016-05-26
439393;17842.0;381704;725796;2016-05-26
439393;17842.0;394046;9107;2016-05-26
439393;17842.0;378512;1149746;2016-05-26
439393;17842.0;378512;1086871;2016-05-26
454736;17842.0;58550;247896;2016-05-27
454736;17842.0;379857;47441;2016-05-27
