sessionId;userId;itemId;timeframe;eventdate
62790;26682.0;10005;183747;2016-04-24
62790;26682.0;47864;252794;2016-04-24
62790;26682.0;375888;349449;2016-04-24
62790;26682.0;375888;321477;2016-04-24
181329;26682.0;10007;116984;2016-05-09
181329;26682.0;375888;49610;2016-05-09
248774;26682.0;42915;15257;2016-05-08
291352;26682.0;1397;151229;2016-04-10
291352;26682.0;177960;770293;2016-04-10
291352;26682.0;191845;633649;2016-04-10
291352;26682.0;32464;277091;2016-04-10
291352;26682.0;155753;704320;2016-04-10
291352;26682.0;119646;561985;2016-04-10
291352;26682.0;12126;177880;2016-04-10
291352;26682.0;6440;16116;2016-04-10
424586;26682.0;1397;42374;2016-05-29
424586;26682.0;12126;21968;2016-05-29
424586;26682.0;14518;64935;2016-05-29
424586;26682.0;69287;126583;2016-05-29
541443;26682.0;90621;71259;2016-05-15
