sessionId;userId;itemId;timeframe;eventdate
30197;18037.0;13831;688335;2016-04-17
30197;18037.0;6327;202136;2016-04-17
30197;18037.0;6327;864457;2016-04-17
30197;18037.0;83484;645450;2016-04-17
30197;18037.0;83484;709884;2016-04-17
30197;18037.0;9779;619383;2016-04-17
30197;18037.0;9779;754664;2016-04-17
30197;18037.0;29769;759194;2016-04-17
30197;18037.0;29769;576365;2016-04-17
30197;18037.0;7268;798565;2016-04-17
30197;18037.0;7268;95696;2016-04-17
30197;18037.0;7268;480548;2016-04-17
30197;18037.0;90732;28144;2016-04-17
30197;18037.0;90732;414438;2016-04-17
30197;18037.0;80240;924492;2016-04-17
67253;18037.0;83484;565186;2016-04-18
67253;18037.0;2115;741656;2016-04-18
67253;18037.0;2115;286027;2016-04-18
67253;18037.0;2115;922345;2016-04-18
67253;18037.0;2115;964086;2016-04-18
67253;18037.0;2863;809185;2016-04-18
67253;18037.0;3378;633273;2016-04-18
67253;18037.0;3378;518545;2016-04-18
67253;18037.0;29769;188062;2016-04-18
67253;18037.0;6932;638529;2016-04-18
67253;18037.0;6932;429205;2016-04-18
67253;18037.0;392980;958920;2016-04-18
77134;18037.0;6216;572257;2016-04-19
77134;18037.0;6445;14680;2016-04-19
77134;18037.0;90732;683925;2016-04-19
77134;18037.0;90732;377943;2016-04-19
77134;18037.0;90732;83677;2016-04-19
101655;18037.0;6327;772563;2016-04-07
101655;18037.0;6327;377281;2016-04-07
101655;18037.0;27198;996186;2016-04-07
101655;18037.0;32138;464558;2016-04-07
101655;18037.0;13629;661019;2016-04-07
101655;18037.0;36974;13918;2016-04-07
101655;18037.0;40046;877053;2016-04-07
101655;18037.0;5285;131507;2016-04-07
101655;18037.0;57961;919175;2016-04-07
101655;18037.0;7268;1153011;2016-04-07
101655;18037.0;7268;511512;2016-04-07
101655;18037.0;90732;796770;2016-04-07
151649;18037.0;6327;368031;2016-04-08
151649;18037.0;6327;45048;2016-04-08
151649;18037.0;6327;738228;2016-04-08
151649;18037.0;82270;276170;2016-04-08
151649;18037.0;32138;23684;2016-04-08
151649;18037.0;63621;804030;2016-04-08
151649;18037.0;13629;891059;2016-04-08
151649;18037.0;2863;925329;2016-04-08
151649;18037.0;2863;573004;2016-04-08
151649;18037.0;2863;124557;2016-04-08
151649;18037.0;32769;328645;2016-04-08
151649;18037.0;32769;82666;2016-04-08
151649;18037.0;19588;425086;2016-04-08
151649;18037.0;57961;454522;2016-04-08
151649;18037.0;57961;227972;2016-04-08
151649;18037.0;57961;189128;2016-04-08
151649;18037.0;90827;505302;2016-04-08
