sessionId;userId;itemId;timeframe;eventdate
46061;20353.0;3024;715940;2016-04-05
46061;20353.0;69121;699594;2016-04-05
46061;20353.0;10152;17255;2016-04-05
46061;20353.0;2693;28792;2016-04-05
46061;20353.0;3334;762290;2016-04-05
46061;20353.0;33534;559014;2016-04-05
46061;20353.0;11180;396972;2016-04-05
46061;20353.0;86715;356002;2016-04-05
46061;20353.0;86715;451138;2016-04-05
46061;20353.0;11183;497562;2016-04-05
46061;20353.0;160556;419902;2016-04-05
46061;20353.0;79139;838472;2016-04-05
46061;20353.0;35338;879553;2016-04-05
46061;20353.0;90068;619886;2016-04-05
46061;20353.0;14091;809894;2016-04-05
47865;20353.0;36075;1130736;2016-04-03
47865;20353.0;60805;504490;2016-04-03
47865;20353.0;23016;450359;2016-04-03
47865;20353.0;33752;387933;2016-04-03
47865;20353.0;77117;660117;2016-04-03
47865;20353.0;24582;262285;2016-04-03
47865;20353.0;79141;27672;2016-04-03
47865;20353.0;35516;374903;2016-04-03
47865;20353.0;35518;408726;2016-04-03
47865;20353.0;13216;340030;2016-04-03
47865;20353.0;13587;985578;2016-04-03
47865;20353.0;36561;575428;2016-04-03
47865;20353.0;36562;1052300;2016-04-03
47865;20353.0;171426;1147151;2016-04-03
47865;20353.0;175780;363321;2016-04-03
47865;20353.0;6915;886507;2016-04-03
58986;20353.0;2031;295998;2016-03-20
58986;20353.0;10696;613374;2016-03-20
58986;20353.0;42906;856720;2016-03-20
58986;20353.0;3337;932775;2016-03-20
58986;20353.0;68239;983113;2016-03-20
58986;20353.0;57473;741873;2016-03-20
58986;20353.0;35274;902993;2016-03-20
58986;20353.0;35338;20592;2016-03-20
58986;20353.0;35338;311139;2016-03-20
58986;20353.0;57567;600260;2016-03-20
58986;20353.0;68374;542318;2016-03-20
58986;20353.0;35435;433598;2016-03-20
58986;20353.0;209780;661376;2016-03-20
58986;20353.0;89906;629435;2016-03-20
58986;20353.0;14091;567607;2016-03-20
102767;20353.0;38388;111153;2016-04-04
102767;20353.0;16907;153933;2016-04-04
102767;20353.0;5766;293571;2016-04-04
102767;20353.0;13281;305250;2016-04-04
108088;20353.0;61211;377112;2016-03-20
108088;20353.0;51193;469760;2016-03-20
108088;20353.0;153767;493277;2016-03-20
108088;20353.0;86227;458696;2016-03-20
108088;20353.0;11033;779227;2016-03-20
108088;20353.0;54660;749364;2016-03-20
108088;20353.0;11429;442881;2016-03-20
108088;20353.0;76564;429028;2016-03-20
108088;20353.0;11459;733072;2016-03-20
108088;20353.0;34101;330279;2016-03-20
108088;20353.0;4129;337891;2016-03-20
108088;20353.0;135777;577677;2016-03-20
108088;20353.0;35430;48105;2016-03-20
108088;20353.0;36772;701610;2016-03-20
108088;20353.0;36796;300760;2016-03-20
108088;20353.0;47765;33181;2016-03-20
201346;20353.0;153767;394139;2016-04-10
201346;20353.0;86227;354654;2016-04-10
201346;20353.0;102787;293206;2016-04-10
201346;20353.0;68370;223066;2016-04-10
201346;20353.0;5609;56562;2016-04-10
201346;20353.0;13333;13485;2016-04-10
201346;20353.0;6461;81500;2016-04-10
201346;20353.0;126469;719008;2016-04-10
201346;20353.0;36772;553338;2016-04-10
201346;20353.0;36914;568616;2016-04-10
202226;20353.0;8047;1154667;2016-04-19
202226;20353.0;30591;1174167;2016-04-19
202226;20353.0;71706;864966;2016-04-19
202226;20353.0;61712;1028040;2016-04-19
202226;20353.0;10152;803512;2016-04-19
202226;20353.0;3334;411672;2016-04-19
202226;20353.0;54227;321108;2016-04-19
202226;20353.0;34866;363720;2016-04-19
202226;20353.0;142892;249214;2016-04-19
202226;20353.0;68374;193543;2016-04-19
202226;20353.0;13333;129687;2016-04-19
202226;20353.0;46965;160783;2016-04-19
202226;20353.0;164622;1187081;2016-04-19
202226;20353.0;126678;459964;2016-04-19
535670;20353.0;2031;92814;2016-05-24
535670;20353.0;84949;211118;2016-05-24
535670;20353.0;34573;11223;2016-05-24
535670;20353.0;169295;178421;2016-05-24
535670;20353.0;35338;115289;2016-05-24
535670;20353.0;142892;160043;2016-05-24
535670;20353.0;35431;198768;2016-05-24
535670;20353.0;36342;287304;2016-05-24
535670;20353.0;90475;328899;2016-05-24
