sessionId;userId;itemId;timeframe;eventdate
95728;27885.0;377156;8345;2016-05-12
95728;27885.0;375647;42898;2016-05-12
99864;27885.0;25041;126209;2016-05-15
99864;27885.0;25074;142386;2016-05-15
99864;27885.0;29545;181358;2016-05-15
99864;27885.0;19862;86696;2016-05-15
99864;27885.0;19952;17129;2016-05-15
99864;27885.0;388501;200064;2016-05-15
121354;27885.0;33459;65449;2016-05-24
121354;27885.0;388617;43576;2016-05-24
121354;27885.0;383035;101768;2016-05-24
125232;27885.0;246008;28377;2016-05-19
125232;27885.0;408953;17910;2016-05-19
125232;27885.0;375647;310274;2016-05-19
125328;27885.0;54907;316919;2016-05-21
125328;27885.0;31488;406868;2016-05-21
125328;27885.0;96000;536209;2016-05-21
125328;27885.0;9359;471532;2016-05-21
125328;27885.0;63407;557476;2016-05-21
125328;27885.0;375647;108716;2016-05-21
125328;27885.0;383035;55679;2016-05-21
125328;27885.0;383035;62296;2016-05-21
125328;27885.0;383035;15911;2016-05-21
128171;27885.0;19441;26643;2016-05-09
128171;27885.0;19441;112077;2016-05-09
128171;27885.0;19441;76896;2016-05-09
128171;27885.0;375647;307211;2016-05-09
128171;27885.0;375647;348921;2016-05-09
128171;27885.0;388501;393140;2016-05-09
139047;27885.0;223200;47856;2016-05-12
139047;27885.0;388617;73401;2016-05-12
139047;27885.0;375219;60309;2016-05-12
168847;27885.0;381700;627740;2016-05-12
189003;27885.0;911;29297;2016-05-17
189135;27885.0;377156;17946;2016-05-15
189135;27885.0;388501;39883;2016-05-15
248513;27885.0;33459;74388;2016-05-22
248513;27885.0;33459;96584;2016-05-22
248513;27885.0;364917;52968;2016-05-22
248513;27885.0;582533;653083;2016-05-22
248513;27885.0;426829;236492;2016-05-22
248513;27885.0;388617;116193;2016-05-22
248513;27885.0;388617;78381;2016-05-22
248513;27885.0;388617;209501;2016-05-22
248513;27885.0;375219;26706;2016-05-22
248513;27885.0;375219;220657;2016-05-22
248513;27885.0;375219;5856;2016-05-22
248513;27885.0;375219;137198;2016-05-22
259519;27885.0;375219;15743;2016-05-22
259833;27885.0;171541;9742;2016-05-24
259833;27885.0;391071;58197;2016-05-24
274298;27885.0;64094;53027;2016-05-12
274298;27885.0;64094;81818;2016-05-12
274298;27885.0;171524;88324;2016-05-12
330778;27885.0;194065;93881;2016-05-28
330778;27885.0;258969;109857;2016-05-28
330778;27885.0;381700;15099;2016-05-28
330778;27885.0;383034;55434;2016-05-28
347944;27885.0;171524;6766;2016-05-18
369593;27885.0;158699;74851;2016-05-12
369593;27885.0;14096;15928;2016-05-12
369593;27885.0;131257;8669;2016-05-12
442919;27885.0;2237;16660;2016-05-27
450183;27885.0;383035;5991;2016-05-26
452418;27885.0;65234;48011;2016-05-24
452418;27885.0;204544;22328;2016-05-24
452418;27885.0;395354;88977;2016-05-24
488149;27885.0;281385;288347;2016-05-21
488149;27885.0;223200;227327;2016-05-21
488149;27885.0;33459;263221;2016-05-21
488149;27885.0;131063;107055;2016-05-21
488149;27885.0;13503;65628;2016-05-21
488149;27885.0;378705;47653;2016-05-21
488149;27885.0;171541;36341;2016-05-21
488149;27885.0;171541;6063;2016-05-21
488149;27885.0;375647;553882;2016-05-21
488149;27885.0;388617;239385;2016-05-21
488149;27885.0;375219;183909;2016-05-21
488149;27885.0;387727;97367;2016-05-21
488149;27885.0;384177;79828;2016-05-21
523190;27885.0;397200;57829;2016-05-14
523190;27885.0;383035;5678;2016-05-14
556484;27885.0;33459;25558;2016-05-23
556484;27885.0;388617;206406;2016-05-23
598976;27885.0;377818;32618;2016-05-12
598976;27885.0;383035;5307;2016-05-12
