sessionId;userId;itemId;timeframe;eventdate
46041;20346.0;7107;11052;2016-04-09
46041;20346.0;58541;508501;2016-04-09
56607;20346.0;9789;491292;2016-05-21
56607;20346.0;37100;992216;2016-05-21
56607;20346.0;38357;599609;2016-05-21
56607;20346.0;30749;674823;2016-05-21
56607;20346.0;10068;791526;2016-05-21
56607;20346.0;65942;957727;2016-05-21
56607;20346.0;78132;60924;2016-05-21
56607;20346.0;25617;38008;2016-05-21
56607;20346.0;161039;406001;2016-05-21
63579;20346.0;11693;885517;2016-04-07
63579;20346.0;11693;748397;2016-04-07
63579;20346.0;11815;789474;2016-04-07
63579;20346.0;11816;857401;2016-04-07
63579;20346.0;11816;310102;2016-04-07
63579;20346.0;67167;354483;2016-04-07
63579;20346.0;36356;567093;2016-04-07
63579;20346.0;25617;497591;2016-04-07
63579;20346.0;7107;42939;2016-04-07
63579;20346.0;136611;141636;2016-04-07
63579;20346.0;178919;86428;2016-04-07
63579;20346.0;376727;967386;2016-04-07
63579;20346.0;376727;1141805;2016-04-07
87903;20346.0;11867;26866;2016-02-07
94680;20346.0;2148;143787;2016-05-02
94680;20346.0;33585;15942;2016-05-02
94680;20346.0;73411;382625;2016-05-02
94680;20346.0;53763;98913;2016-05-02
94680;20346.0;101940;433370;2016-05-02
94680;20346.0;12249;347876;2016-05-02
94680;20346.0;58127;301774;2016-05-02
94680;20346.0;58127;73149;2016-05-02
94680;20346.0;58127;126681;2016-05-02
131815;20346.0;148376;448211;2016-04-09
131815;20346.0;140672;473677;2016-04-09
131815;20346.0;170682;598206;2016-04-09
131815;20346.0;11693;868970;2016-04-09
131815;20346.0;11816;803920;2016-04-09
131815;20346.0;171185;517578;2016-04-09
131815;20346.0;7107;619052;2016-04-09
165033;20346.0;171541;253696;2016-05-09
165033;20346.0;181750;739098;2016-05-09
165033;20346.0;204989;516399;2016-05-09
165033;20346.0;382715;387347;2016-05-09
167890;20346.0;348091;627708;2016-04-10
167890;20346.0;127883;148860;2016-04-10
167890;20346.0;11816;190544;2016-04-10
167890;20346.0;7107;431955;2016-04-10
167890;20346.0;7107;274935;2016-04-10
