sessionId;userId;itemId;timeframe;eventdate
49268;21550.0;7985;166060;2016-04-24
49268;21550.0;7985;664753;2016-04-24
49268;21550.0;30711;934502;2016-04-24
49268;21550.0;49125;37577;2016-04-24
49268;21550.0;31331;1152906;2016-04-24
49268;21550.0;31331;475990;2016-04-24
49268;21550.0;2160;1025605;2016-04-24
49268;21550.0;2160;1104932;2016-04-24
49268;21550.0;116141;897556;2016-04-24
49268;21550.0;2750;1078504;2016-04-24
49268;21550.0;101139;1090718;2016-04-24
49268;21550.0;101139;1045807;2016-04-24
49268;21550.0;33969;956092;2016-04-24
72647;21550.0;74;415536;2016-04-11
72647;21550.0;7563;1122700;2016-04-11
72647;21550.0;183;1048478;2016-04-11
72647;21550.0;8238;683899;2016-04-11
72647;21550.0;30808;639540;2016-04-11
72647;21550.0;49302;797411;2016-04-11
72647;21550.0;1822;594636;2016-04-11
72647;21550.0;32126;530788;2016-04-11
72647;21550.0;10992;1156227;2016-04-11
72647;21550.0;206051;296704;2016-04-11
72647;21550.0;206051;385098;2016-04-11
72647;21550.0;128692;345805;2016-04-11
72647;21550.0;6565;9330;2016-04-11
102194;21550.0;9313;11582;2016-04-19
102194;21550.0;11141;275531;2016-04-19
102194;21550.0;5358;220749;2016-04-19
102194;21550.0;36762;132575;2016-04-19
102194;21550.0;20306;248330;2016-04-19
150306;21550.0;597;200322;2016-04-10
150306;21550.0;6565;17503;2016-04-10
150306;21550.0;6740;262716;2016-04-10
237801;21550.0;7985;93252;2016-04-20
237801;21550.0;607;555133;2016-04-20
237801;21550.0;698;33404;2016-04-20
237801;21550.0;81766;748244;2016-04-20
237801;21550.0;71417;899289;2016-04-20
237801;21550.0;71417;661935;2016-04-20
237801;21550.0;5257;476930;2016-04-20
237801;21550.0;133293;393394;2016-04-20
237801;21550.0;36642;538160;2016-04-20
237801;21550.0;6913;969680;2016-04-20
237801;21550.0;7056;1074564;2016-04-20
237801;21550.0;382170;292986;2016-04-20
241889;21550.0;74;161398;2016-04-27
241889;21550.0;206051;621641;2016-04-27
241889;21550.0;206051;249013;2016-04-27
241889;21550.0;206051;69689;2016-04-27
241889;21550.0;36762;277081;2016-04-27
247819;21550.0;80775;549314;2016-04-16
247819;21550.0;7985;398431;2016-04-16
247819;21550.0;7985;286891;2016-04-16
247819;21550.0;607;389933;2016-04-16
247819;21550.0;30627;37269;2016-04-16
247819;21550.0;30711;6786;2016-04-16
247819;21550.0;71417;656268;2016-04-16
247819;21550.0;8766;263101;2016-04-16
247819;21550.0;8867;57955;2016-04-16
247819;21550.0;9053;97457;2016-04-16
247819;21550.0;84126;113108;2016-04-16
247819;21550.0;9722;441639;2016-04-16
247819;21550.0;16819;624216;2016-04-16
247819;21550.0;41750;20669;2016-04-16
247819;21550.0;2750;123433;2016-04-16
247819;21550.0;52731;194653;2016-04-16
247819;21550.0;10729;75699;2016-04-16
247819;21550.0;33969;44999;2016-04-16
247819;21550.0;35713;1086426;2016-04-16
247819;21550.0;68531;1058623;2016-04-16
247819;21550.0;5780;1182533;2016-04-16
261566;21550.0;597;114838;2016-05-11
261566;21550.0;31331;284401;2016-05-11
261566;21550.0;16559;554647;2016-05-11
261566;21550.0;31967;487877;2016-05-11
261566;21550.0;3510;510042;2016-05-11
261566;21550.0;24176;582609;2016-05-11
261566;21550.0;12369;719433;2016-05-11
261566;21550.0;196026;631190;2016-05-11
266085;21550.0;10607;12841;2016-05-08
273042;21550.0;5932;27059;2016-04-28
283017;21550.0;30711;169860;2016-04-07
322140;21550.0;8172;149507;2016-05-22
322140;21550.0;81766;42857;2016-05-22
322140;21550.0;71417;343475;2016-05-22
322140;21550.0;16645;458146;2016-05-22
322140;21550.0;5257;305344;2016-05-22
322140;21550.0;5257;322674;2016-05-22
322140;21550.0;133293;191173;2016-05-22
322140;21550.0;133293;279782;2016-05-22
322140;21550.0;25174;248983;2016-05-22
